date,spy_close,spy_return,spy_direction
2018-10-23,246.76858520507812,-0.005090687620251666,0
2018-10-24,239.2918701171875,-0.030298488284791425,1
2018-10-25,243.58494567871094,0.017940749760620767,0
2018-10-26,239.3008575439453,-0.017587655603381824,0
2018-10-29,237.97508239746094,-0.0055402022378499005,1
2018-10-30,241.50149536132812,0.014818412618416321,1
2018-10-31,244.08096313476562,0.010680959840758675,1
2018-11-01,246.67843627929688,0.010641850602240988,0
2018-11-02,245.2173614501953,-0.005922993720648084,1
2018-11-05,246.5702362060547,0.005517043115783382,1
2018-11-06,248.13047790527344,0.0063277779314567795,1
2018-11-07,253.442626953125,0.02140869228438569,0
2018-11-08,252.9827117919922,-0.0018146716937946783,0
2018-11-09,250.51161193847656,-0.00976786056253287,0
2018-11-12,245.83067321777344,-0.0186855159506647,0
2018-11-13,245.37066650390625,-0.001871233999589994,0
2018-11-14,243.6931610107422,-0.006836617909815823,1
2018-11-15,246.2364501953125,0.010436440538674763,1
2018-11-16,246.87686157226562,0.0026007984457425692,0
2018-11-19,242.70103454589844,-0.016914614839855457,0
2018-11-20,238.20962524414062,-0.018505933895837656,1
2018-11-21,239.0212860107422,0.0034073382457560086,0
2018-11-23,237.42494201660156,-0.006678668752827632,1
2018-11-26,241.25799560546875,0.016144275139379216,1
2018-11-27,242.06968688964844,0.003364411953032498,1
2018-11-28,247.64340209960938,0.02302525062752614,0
2018-11-29,247.1023406982422,-0.0021848407701552386,1
2018-11-30,248.60845947265625,0.006095121438988382,1
2018-12-03,251.90040588378906,0.01324148992401808,0
2018-12-04,243.73818969726562,-0.032402552738596935,0
2018-12-06,243.3684844970703,-0.0015168127762600347,0
2018-12-07,237.71356201171875,-0.023236050867628366,1
2018-12-10,238.16452026367188,0.0018970657295980242,1
2018-12-11,238.21861267089844,0.0002271220212257674,1
2018-12-12,239.4181365966797,0.005035391283377155,0
2018-12-13,239.33702087402344,-0.0003388035835936165,0
2018-12-14,234.9176788330078,-0.018464932942161782,0
2018-12-17,230.30894470214844,-0.019618507018092535,0
2018-12-18,230.05641174316406,-0.001096496531261426,0
2018-12-19,226.6111602783203,-0.01497568113289549,0
2018-12-20,222.9224395751953,-0.016277753922598337,0
2018-12-21,218.3548126220703,-0.020489758508964617,0
2018-12-24,212.58526611328125,-0.026422804423253177,1
2018-12-26,223.32611083984375,0.05052487843084563,1
2018-12-27,225.0406494140625,0.007677286671813777,0
2018-12-28,224.75033569335938,-0.0012900501374263351,1
2018-12-31,226.71890258789062,0.00875890524682954,1
2019-01-02,226.9547882080078,0.0010404320831860492,0
2019-01-03,221.53903198242188,-0.023862709698031614,1
2019-01-04,228.95957946777344,0.033495440595499026,1
2019-01-07,230.76487731933594,0.0078847884668507,1
2019-01-08,232.93296813964844,0.009395237462034745,1
2019-01-09,234.02157592773438,0.004673480945098785,1
2019-01-10,234.8470916748047,0.0035275198186224266,1
2019-01-11,234.93780517578125,0.00038626623105963986,0
2019-01-14,233.50450134277344,-0.00610077987208324,1
2019-01-15,236.18069458007812,0.011460992066170794,1
2019-01-16,236.75222778320312,0.002419898053654057,1
2019-01-17,238.54832458496094,0.007586398736667999,1
2019-01-18,241.723388671875,0.013309940836676137,0
2019-01-22,238.4575958251953,-0.013510454510104575,1
2019-01-23,238.95657348632812,0.002092521563031191,1
2019-01-24,239.08355712890625,0.0005314088695089758,1
2019-01-25,241.10653686523438,0.008461392161893455,0
2019-01-28,239.27407836914062,-0.007600202466173656,0
2019-01-29,238.95657348632812,-0.0013269506039959023,1
2019-01-30,242.7394561767578,0.01583083752515435,1
2019-01-31,244.87130737304688,0.008782466723237237,1
2019-02-01,244.9892120361328,0.0004814964413382139,1
2019-02-04,246.7128448486328,0.007035545762095863,1
2019-02-05,247.7469940185547,0.004191711909269813,0
2019-02-06,247.42042541503906,-0.0013181536462604226,0
2019-02-07,245.0618438720703,-0.009532687283243968,1
2019-02-08,245.36119079589844,0.001221515839015641,1
2019-02-11,245.49722290039062,0.0005544157331929256,1
2019-02-12,248.65411376953125,0.012859171406682357,1
2019-02-13,249.46153259277344,0.0032471565058864726,0
2019-02-14,248.90817260742188,-0.0022182176931258013,1
2019-02-15,251.62060546875,0.010897323430220096,1
2019-02-19,252.05606079101562,0.0017306027916688116,1
2019-02-20,252.56407165527344,0.0020154677600829896,0
2019-02-21,251.666015625,-0.003555755275830408,1
2019-02-22,253.22633361816406,0.0061999550844760165,1
2019-02-25,253.57095336914062,0.0013609159286578354,0
2019-02-26,253.38954162597656,-0.0007154279334982139,0
2019-02-27,253.28074645996094,-0.00042935933865895226,0
2019-02-28,252.8089599609375,-0.0018627017869201623,1
2019-03-01,254.387451171875,0.0062438103901911735,0
2019-03-04,253.46212768554688,-0.003637457280480927,0
2019-03-05,253.11741638183594,-0.0013600110867001414,0
2019-03-06,251.5843048095703,-0.006056918540733203,0
2019-03-07,249.4796600341797,-0.008365564684107318,0
2019-03-08,248.9807586669922,-0.001999767704986999,1
2019-03-11,252.59127807617188,0.014501198520359138,1
2019-03-12,253.54380798339844,0.003771032454015666,1
2019-03-13,255.2220001220703,0.006618943495483753,0
2019-03-14,255.05868530273438,-0.0006398931881178571,1
2019-03-15,256.3189392089844,0.004941035059261578,1
2019-03-18,257.2482604980469,0.0036256442537194733,1
2019-03-19,257.31207275390625,0.0002480570937033466,0
2019-03-20,256.53753662109375,-0.0030101041296778375,1
2019-03-21,259.43511962890625,0.011294966989927158,0
2019-03-22,254.44187927246094,-0.019246586058154325,0
2019-03-25,254.2505645751953,-0.000751899403559908,1
2019-03-26,256.1458435058594,0.007454374521569829,0
2019-03-27,254.8063507080078,-0.005229414537897492,1
2019-03-28,255.7721405029297,0.0037902893402708138,1
2019-03-29,257.3849792480469,0.0063057639582866365,1
2019-04-01,260.4373779296875,0.011859272792678954,1
2019-04-02,260.5648193359375,0.0004893360824897997,1
2019-04-03,260.97503662109375,0.00157433872386048,1
2019-04-04,261.6673583984375,0.0026528275895940645,1
2019-04-05,262.9339294433594,0.004840386101935046,1
2019-04-08,263.1343688964844,0.0007623187070202597,0
2019-04-09,261.78582763671875,-0.005124914945246584,1
2019-04-10,262.6788330078125,0.0034112059432529485,0
2019-04-11,262.6058044433594,-0.00027801465240617773,1
2019-04-12,264.3826599121094,0.006766245980420527,0
2019-04-15,264.2095031738281,-0.0006549474097083952,1
2019-04-16,264.3826599121094,0.0006553766469457045,0
2019-04-17,263.7357482910156,-0.002446876135177689,1
2019-04-18,264.255126953125,0.0019693146093198166,1
2019-04-22,264.48284912109375,0.00086175118187648,1
2019-04-23,266.86102294921875,0.008991788450661176,0
2019-04-24,266.2687072753906,-0.002219566077061863,0
2019-04-25,266.10479736328125,-0.0006155808310581712,1
2019-04-26,267.34405517578125,0.004657029203454011,1
2019-04-29,267.76312255859375,0.0015675208582324185,1
2019-04-30,267.8997802734375,0.0005103679458842159,0
2019-05-01,265.8861083984375,-0.007516511857324826,0
2019-05-02,265.3120422363281,-0.002159067901543521,1
2019-05-03,267.90887451171875,0.009787841718384982,0
2019-05-06,266.8063049316406,-0.004115464939665081,0
2019-05-07,262.3508605957031,-0.016699171847078476,0
2019-05-08,261.9863586425781,-0.0013893682387675632,0
2019-05-09,261.1936340332031,-0.003025823991303689,1
2019-05-10,262.5057067871094,0.005023371870309212,0
2019-05-13,255.9087677001953,-0.025130650177689784,1
2019-05-14,258.2232360839844,0.009044115231333194,1
2019-05-15,259.7358093261719,0.005857618644727891,1
2019-05-16,262.1412048339844,0.009260931382749193,0
2019-05-17,260.4463806152344,-0.006465310250722833,0
2019-05-20,258.7243347167969,-0.00661190182167104,1
2019-05-21,261.0570068359375,0.009016052246086481,0
2019-05-22,260.255126953125,-0.0030716658117375673,0
2019-05-23,257.0751647949219,-0.012218634058939637,1
2019-05-24,257.6583251953125,0.002268443164690215,0
2019-05-28,255.26194763183594,-0.009300602111963707,0
2019-05-29,253.54896545410156,-0.0067106836472352605,1
2019-05-30,254.24148559570312,0.002731307305321673,0
2019-05-31,250.8155059814453,-0.013475297338790049,0
2019-06-03,250.17776489257812,-0.002542670104751732,1
2019-06-04,255.60818481445312,0.021706245254076606,1
2019-06-05,257.82232666015625,0.008662249400622102,1
2019-06-06,259.49884033203125,0.006502593059308115,1
2019-06-07,262.0956726074219,0.01000710551179318,1
2019-06-10,263.2984313964844,0.004589006667286899,0
2019-06-11,263.2345886230469,-0.0002424730489235527,0
2019-06-12,262.7699279785156,-0.001765196006200509,1
2019-06-13,263.85418701171875,0.004126267573859366,0
2019-06-14,263.56268310546875,-0.0011047916637269006,1
2019-06-17,263.6628112792969,0.00037990269581555935,1
2019-06-18,266.42364501953125,0.010471077535882944,1
2019-06-19,267.0250244140625,0.002257229813394268,1
2019-06-20,269.5762939453125,0.009554421114082112,0
2019-06-21,269.1844787597656,-0.0014534482235531998,0
2019-06-24,268.8548278808594,-0.0012246281079246746,0
2019-06-25,266.2178039550781,-0.00980835622914622,0
2019-06-26,265.9523620605469,-0.000997085433760203,1
2019-06-27,266.8954772949219,0.003546181079453259,1
2019-06-28,268.2687683105469,0.0051454263277286305,1
2019-07-01,270.7042541503906,0.009078529174981975,1
2019-07-02,271.4093017578125,0.002604494006326785,1
2019-07-03,273.57928466796875,0.007995241489890503,0
2019-07-05,273.2679138183594,-0.0011381375237795588,0
2019-07-08,271.7663879394531,-0.005494702462230161,1
2019-07-09,272.10516357421875,0.0012465692955418994,1
2019-07-10,273.40533447265625,0.004778192671389236,1
2019-07-11,274.04620361328125,0.0023440257369560236,1
2019-07-12,275.2731018066406,0.004476975696735774,1
2019-07-15,275.36474609375,0.000332921329791791,0
2019-07-16,274.4764709472656,-0.003225812886672008,0
2019-07-17,272.6087646484375,-0.006804613497041645,1
2019-07-18,273.6067199707031,0.0036607602237317405,0
2019-07-19,272.0869140625,-0.005554709724841067,1
2019-07-22,272.7551574707031,0.0024559924555931367,1
2019-07-23,274.7054443359375,0.00715032076137323,1
2019-07-24,275.9964599609375,0.004699636107033944,0
2019-07-25,274.677978515625,-0.004777167958962658,1
2019-07-26,276.5182800292969,0.006699850944065444,0
2019-07-29,276.0147399902344,-0.0018210009081828238,0
2019-07-30,275.33721923828125,-0.0024546542404840777,0
2019-07-31,272.3248596191406,-0.010940619025187726,0
2019-08-01,269.9534912109375,-0.008707866081413163,0
2019-08-02,267.9208984375,-0.007529418361362339,0
2019-08-05,259.8637390136719,-0.030072903871318113,1
2019-08-06,263.50775146484375,0.014022781573923782,1
2019-08-07,263.6633605957031,0.0005905296143826622,1
2019-08-08,268.8365173339844,0.019620309498420196,0
2019-08-09,267.0052185058594,-0.006811942240160462,0
2019-08-12,263.75494384765625,-0.01217307540426138,1
2019-08-13,267.8567810058594,0.015551697717455237,0
2019-08-14,259.9369201660156,-0.029567520411852066,1
2019-08-15,260.62359619140625,0.0026417025521117132,1
2019-08-16,264.46917724609375,0.014755306545088276,1
2019-08-19,267.65533447265625,0.012047366954969219,0
2019-08-20,265.60443115234375,-0.007662478778363457,1
2019-08-21,267.7652587890625,0.008135510493344711,0
2019-08-22,267.68280029296875,-0.00030795068959532657,0
2019-08-23,260.8067321777344,-0.025687373666551494,1
2019-08-26,263.69085693359375,0.011058475108280286,0
2019-08-27,262.6562805175781,-0.003923444400183218,1
2019-08-28,264.5057678222656,0.007041473750572402,1
2019-08-29,267.8843078613281,0.012773029741010022,0
2019-08-30,267.7652587890625,-0.00044440480002749805,0
2019-09-03,266.1995849609375,-0.005847188075128074,1
2019-09-04,269.2210693359375,0.011350447354917526,1
2019-09-05,272.6820068359375,0.012855373870019893,1
2019-09-06,272.8926086425781,0.0007723348125692198,1
2019-09-09,273.0299377441406,0.0005032349620812671,0
2019-09-10,272.9657897949219,-0.00023494840803450767,1
2019-09-11,274.90692138671875,0.007111263258503087,1
2019-09-12,275.85906982421875,0.003463530247609148,0
2019-09-13,275.67596435546875,-0.0006637645405919157,0
2019-09-16,274.824462890625,-0.003088776588973108,1
2019-09-17,275.5203552246094,0.002532133881623766,1
2019-09-18,275.6850891113281,0.000597900966643472,0
2019-09-19,275.66680908203125,-6.630764600223937e-05,0
2019-09-20,274.3643798828125,-0.004724650035148659,0
2019-09-23,274.2999572753906,-0.00023480674659515088,0
2019-09-24,272.1475524902344,-0.007846901642041715,1
2019-09-25,273.7572937011719,0.005914957515538388,0
2019-09-26,273.1869201660156,-0.0020835007807274986,0
2019-09-27,271.71527099609375,-0.005386967901053086,1
2019-09-30,272.9754333496094,0.004637804672869228,0
2019-10-01,269.72845458984375,-0.011894765473664859,0
2019-10-02,264.9638366699219,-0.01766449864241082,1
2019-10-03,267.1346130371094,0.008192726956515628,1
2019-10-04,270.7494812011719,0.01353200965971535,0
2019-10-07,269.5812683105469,-0.004314737318949824,0
2019-10-08,265.3960876464844,-0.015524745804079143,1
2019-10-09,267.9164123535156,0.009496465186737746,1
2019-10-10,269.72845458984375,0.006763461112405222,1
2019-10-11,272.5247497558594,0.010367075176654028,0
2019-10-14,272.22119140625,-0.0011138744274834522,1
2019-10-15,274.91619873046875,0.009900064393579378,0
2019-10-16,274.4747009277344,-0.0016059359352892377,1
2019-10-17,275.28424072265625,0.0029494149813646953,0
2019-10-18,274.0792236328125,-0.004377355880163858,1
2019-10-21,275.9372253417969,0.0067790680532340275,0
2019-10-22,275.0357971191406,-0.003266787297508289,1
2019-10-23,275.83612060546875,0.002909888438927144,1
2019-10-24,276.28680419921875,0.0016338817148411344,1
2019-10-25,277.4181213378906,0.004094720129507623,1
2019-10-28,278.9818115234375,0.005636582707740034,0
2019-10-29,278.8990478515625,-0.00029666332519329153,1
2019-10-30,279.7546081542969,0.0030676343620568147,0
2019-10-31,279.0093994140625,-0.0026637943344380854,1
2019-11-01,281.59417724609375,0.0092641245687759,1
2019-11-04,282.7254943847656,0.00401754450228986,0
2019-11-05,282.4127197265625,-0.0011062838845988798,1
2019-11-06,282.4772033691406,0.00022833122615928403,1
2019-11-07,283.4706115722656,0.00351677300425135,1
2019-11-08,284.1696472167969,0.002465989827495907,0
2019-11-11,283.6269226074219,-0.001909861291276238,1
2019-11-12,284.2248229980469,0.0021080523143868213,1
2019-11-13,284.3168029785156,0.00032361698566130137,1
2019-11-14,284.73065185546875,0.0014555906390956164,1
2019-11-15,286.7911682128906,0.007236721245128974,1
2019-11-18,287.0026550292969,0.0007374244392674978,0
2019-11-19,286.9198913574219,-0.00028837249560131895,0
2019-11-20,285.8529052734375,-0.0037187595427297104,0
2019-11-21,285.3929138183594,-0.0016091893648522149,1
2019-11-22,286.02764892578125,0.0022240745186330457,1
2019-11-25,288.2444152832031,0.007750182074170997,1
2019-11-26,288.89752197265625,0.0022658086499662833,1
2019-11-27,290.1852722167969,0.004457463793207994,0
2019-11-29,289.1091613769531,-0.003708357876411439,0
2019-12-02,286.6532287597656,-0.00849482806248869,0
2019-12-03,284.73065185546875,-0.006706978018754972,1
2019-12-04,286.4876403808594,0.006170703835154612,1
2019-12-05,287.0026550292969,0.0017976854001549025,1
2019-12-06,289.6242370605469,0.009134347663029008,0
2019-12-09,288.713623046875,-0.003144122269993277,0
2019-12-10,288.3916320800781,-0.00111526073275936,1
2019-12-11,289.21026611328125,0.0028386192321134818,1
2019-12-12,291.7030029296875,0.008619115946008282,1
2019-12-13,291.87774658203125,0.0005990464636589365,1
2019-12-16,293.88299560546875,0.00687016755103631,1
2019-12-17,293.9474182128906,0.00021921175564831863,1
2019-12-18,293.9656982421875,6.218809271407721e-05,1
2019-12-19,295.1707763671875,0.0040993834729901035,1
2019-12-20,296.46484375,0.004384131107893596,1
2019-12-23,296.9176940917969,0.0015275009882074198,1
2019-12-24,296.92694091796875,3.114272525972517e-05,1
2019-12-26,298.5075378417969,0.005323184615520615,0
2019-12-27,298.43353271484375,-0.0002479171128748625,0
2019-12-30,296.78826904296875,-0.0055129986798335695,1
2019-12-31,297.5093078613281,0.0024294720970086114,1
2020-01-02,300.29156494140625,0.00935183204881418,0
2020-01-03,298.0177001953125,-0.0075721898699933066,1
2020-01-06,299.1546325683594,0.0038149827084155152,0
2020-01-07,298.31341552734375,-0.00281198065961219,1
2020-01-08,299.90338134765625,0.005329850209726095,1
2020-01-09,301.93695068359375,0.006780748275659221,0
2020-01-10,301.0680236816406,-0.0028778425429079046,1
2020-01-13,303.1385803222656,0.006877371483377637,0
2020-01-14,302.6764221191406,-0.0015245773158720777,1
2020-01-15,303.3603820800781,0.002259706772496095,1
2020-01-16,305.8838195800781,0.008318282969903112,1
2020-01-17,306.8359375,0.00311267827513384,0
2020-01-21,306.2350158691406,-0.001958446053469176,1
2020-01-22,306.2720642089844,0.00012098009020489187,1
2020-01-23,306.6233215332031,0.0011468800627505438,0
2020-01-24,303.89654541015625,-0.008892918221002355,0
2020-01-27,299.02520751953125,-0.016029592847297325,1
2020-01-28,302.1587829589844,0.010479301947306396,0
2020-01-29,301.9092102050781,-0.0008259655783037223,1
2020-01-30,302.88897705078125,0.0032452366889952344,0
2020-01-31,297.3891296386719,-0.01815796489413768,1
2020-02-03,299.5982666015625,0.0074284388456791195,1
2020-02-04,304.1645812988281,0.015241459001291258,1
2020-02-05,307.67706298828125,0.011547964179308146,1
2020-02-06,308.7123107910156,0.0033647220650108167,0
2020-02-07,307.0670166015625,-0.0053295386414534685,1
2020-02-10,309.3594055175781,0.007465435204947912,1
2020-02-11,309.8954772949219,0.0017328446065729697,1
2020-02-12,311.8921203613281,0.006442956456915505,0
2020-02-13,311.559326171875,-0.0010670169835248489,1
2020-02-14,312.0584716796875,0.0016020881606899628,0
2020-02-18,311.2543029785156,-0.0025769808358137025,1
2020-02-19,312.74249267578125,0.004781266260496908,0
2020-02-20,311.4576416015625,-0.0041083354654679605,0
2020-02-21,308.2501525878906,-0.010298315357358034,0
2020-02-24,298.0269470214844,-0.03316528955647913,0
2020-02-25,288.9961242675781,-0.03030203424274658,0
2020-02-26,287.93310546875,-0.00367831506918026,0
2020-02-27,275.00146484375,-0.044911961769548925,0
2020-02-28,273.84613037109375,-0.004201193885685961,1
2020-03-02,285.7053527832031,0.04330615297005935,0
2020-03-03,277.52496337890625,-0.028632258109998587,1
2020-03-04,289.19024658203125,0.04203327535331769,0
2020-03-05,279.5770263671875,-0.03324185489816267,0
2020-03-06,274.95526123046875,-0.01653127653861186,0
2020-03-09,253.48281860351562,-0.07809431443813986,1
2020-03-10,266.5992126464844,0.051744706466613444,0
2020-03-11,253.6029510498047,-0.04874831199862906,0
2020-03-12,229.33892822265625,-0.09567721009044272,1
2020-03-13,248.94435119628906,0.08548667740610827,0
2020-03-16,221.70387268066406,-0.10942396718271497,1
2020-03-17,233.67413330078125,0.05399211333289977,0
2020-03-18,221.842529296875,-0.0506329213113067,1
2020-03-19,222.31393432617188,0.0021249533657543562,0
2020-03-20,212.73350524902344,-0.04309414570070236,0
2020-03-23,207.29425048828125,-0.025568397203698856,1
2020-03-24,226.0758514404297,0.09060357876742064,1
2020-03-25,229.46023559570312,0.01497012676811793,1
2020-03-26,242.85833740234375,0.05838964547324599,0
2020-03-27,235.62461853027344,-0.02978575473028211,1
